DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
094901,Writing,Race/Ethnicity,Other,11,10,10,NA,NA,NA,11,9,9
094901,Writing,Race/Ethnicity,White,57,45,25,57,45,25,55,47,24
094901,Writing,Homeless,Homeless,9,5,5,NA,NA,NA,10,5,4
094901,Writing,In Foster Care,In Foster Care,4,3,2,NA,NA,NA,5,3,3
094901,Health,Race/Ethnicity,Black or African American,9,8,8,NA,NA,NA,8,8,8
094901,Health,Race/Ethnicity,Hispanic/Latino,276,225,209,276,225,209,275,224,211
094901,Health,Race/Ethnicity,Other,11,10,10,NA,NA,NA,11,11,9
094901,Health,Race/Ethnicity,White,57,45,24,57,45,24,57,45,26
094901,Health,Homeless,Homeless,9,5,5,NA,NA,NA,7,5,5
094901,Health,In Foster Care,In Foster Care,4,3,2,NA,NA,NA,3,2,0
094901,Mathematics,Race/Ethnicity,Black or African American,9,8,8,NA,NA,NA,9,8,8
094901,Mathematics,Race/Ethnicity,Hispanic/Latino,276,235,221,276,235,221,276,234,220
094901,Mathematics,Race/Ethnicity,Other,11,11,11,NA,NA,NA,11,11,11
094901,Mathematics,Race/Ethnicity,White,57,47,26,57,47,26,59,49,26
094901,Mathematics,Homeless,Homeless,9,5,5,NA,NA,NA,8,6,6
094901,Mathematics,In Foster Care,In Foster Care,4,3,3,NA,NA,NA,3,3,3
094902,Reading,Race/Ethnicity,Black or African American,64,50,41,64,50,41,65,49,41
094902,Reading,Race/Ethnicity,Hispanic/Latino,204,171,138,204,171,138,205,172,135
094902,Reading,Race/Ethnicity,Other,37,35,30,37,35,30,37,37,30
094902,Reading,Race/Ethnicity,White,88,68,56,88,68,56,89,68,57
094902,Reading,Homeless,Homeless,9,7,7,NA,NA,NA,10,8,7
094902,Reading,In Foster Care,In Foster Care,7,3,2,NA,NA,NA,7,5,1
094902,Writing,Race/Ethnicity,Black or African American,64,50,40,64,50,40,64,51,39
094902,Writing,Race/Ethnicity,Hispanic/Latino,204,156,135,204,156,135,205,156,134
094902,Writing,Race/Ethnicity,Other,37,35,35,37,35,35,35,35,34
094902,Writing,Race/Ethnicity,White,88,67,61,88,67,61,88,68,63
094902,Writing,Homeless,Homeless,9,7,7,NA,NA,NA,10,8,7
094902,Writing,In Foster Care,In Foster Care,7,3,2,NA,NA,NA,9,2,0
094902,Health,Race/Ethnicity,Black or African American,64,50,44,64,50,44,65,50,44
094902,Health,Race/Ethnicity,Hispanic/Latino,204,158,143,204,158,143,202,158,142
094902,Health,Race/Ethnicity,Other,37,35,31,37,35,31,37,37,30
094902,Health,Race/Ethnicity,White,88,67,61,88,67,61,87,66,60
094902,Health,Homeless,Homeless,9,6,6,NA,NA,NA,8,6,6
094902,Health,In Foster Care,In Foster Care,7,3,2,NA,NA,NA,7,3,0
094902,Mathematics,Race/Ethnicity,Black or African American,64,50,42,64,50,42,63,47,41
094902,Mathematics,Race/Ethnicity,Hispanic/Latino,204,170,152,204,170,152,203,169,151
094902,Mathematics,Race/Ethnicity,Other,37,35,35,37,35,35,38,35,35
094902,Mathematics,Race/Ethnicity,White,88,67,66,88,67,66,87,67,66
094902,Mathematics,Homeless,Homeless,9,7,7,NA,NA,NA,10,8,7
094902,Mathematics,In Foster Care,In Foster Care,7,3,3,NA,NA,NA,7,4,1
101902,Reading,Race/Ethnicity,Black or African American,661,467,414,661,467,414,663,466,414
101902,Reading,Race/Ethnicity,Hispanic/Latino,2245,1882,1758,2245,1882,1758,2246,1882,1758
101902,Reading,Race/Ethnicity,Other,88,65,62,88,65,62,90,66,61
101902,Reading,Race/Ethnicity,White,66,46,45,66,46,45,64,45,44
101902,Reading,Homeless,Homeless,31,14,14,31,14,14,28,13,13
101902,Reading,In Foster Care,In Foster Care,18,9,9,18,NA,NA,19,11,9
101902,Writing,Race/Ethnicity,Black or African American,661,442,407,661,442,407,661,442,407
101902,Writing,Race/Ethnicity,Hispanic/Latino,2245,1845,1746,2245,1845,1746,2244,1847,1747
101902,Writing,Race/Ethnicity,Other,88,53,51,88,53,51,89,53,51
101902,Writing,Race/Ethnicity,White,66,43,39,66,43,39,67,43,39
101902,Writing,Homeless,Homeless,31,12,12,31,12,12,32,14,11
101902,Writing,In Foster Care,In Foster Care,18,8,8,18,NA,NA,20,7,7
101902,Health,Race/Ethnicity,Black or African American,661,443,396,661,443,396,662,443,397
101902,Health,Race/Ethnicity,Hispanic/Latino,2245,1843,1755,2245,1843,1755,2247,1841,1755
101902,Health,Race/Ethnicity,Other,88,63,54,88,63,54,90,63,53
101902,Health,Race/Ethnicity,White,66,44,41,66,44,41,67,46,42
101902,Health,Homeless,Homeless,31,12,12,31,12,12,33,12,11
101902,Health,In Foster Care,In Foster Care,18,8,8,18,NA,NA,18,8,7
101902,Mathematics,Race/Ethnicity,Black or African American,661,470,455,661,470,455,662,470,455
101902,Mathematics,Race/Ethnicity,Hispanic/Latino,2245,1876,1821,2245,1876,1821,2243,1875,1820
101902,Mathematics,Race/Ethnicity,Other,88,67,63,88,67,63,88,68,62
101902,Mathematics,Race/Ethnicity,White,66,45,45,66,45,45,66,46,44
101902,Mathematics,Homeless,Homeless,31,13,13,31,13,13,30,12,12
101902,Mathematics,In Foster Care,In Foster Care,18,9,9,18,NA,NA,18,9,7
101903,Reading,Race/Ethnicity,Black or African American,390,280,239,390,280,239,390,281,240
101903,Reading,Race/Ethnicity,Hispanic/Latino,1200,929,807,1200,929,807,1202,930,806
101903,Reading,Race/Ethnicity,Other,170,119,108,170,119,108,170,121,107
101903,Reading,Race/Ethnicity,White,77,57,46,77,57,46,78,56,45
101903,Reading,Homeless,Homeless,99,66,49,99,66,49,98,66,49
101903,Reading,In Foster Care,In Foster Care,11,6,5,11,NA,NA,12,6,6
101903,Writing,Race/Ethnicity,Black or African American,390,277,248,390,277,248,391,279,249
101903,Writing,Race/Ethnicity,Hispanic/Latino,1200,933,831,1200,933,831,1200,932,830
101903,Writing,Race/Ethnicity,Other,170,118,105,170,118,105,169,118,105
101903,Writing,Race/Ethnicity,White,77,56,50,77,56,50,79,55,49
101903,Writing,Homeless,Homeless,99,63,54,99,63,54,99,62,53
101903,Writing,In Foster Care,In Foster Care,11,6,5,11,NA,NA,11,6,5
101903,Health,Race/Ethnicity,Black or African American,390,276,247,390,276,247,388,278,247
101903,Health,Race/Ethnicity,Hispanic/Latino,1200,930,862,1200,930,862,1199,929,862
101903,Health,Race/Ethnicity,Other,170,118,90,170,118,90,169,117,91
101903,Health,Race/Ethnicity,White,77,56,56,77,56,56,76,56,56
101903,Health,Homeless,Homeless,99,62,56,99,62,56,100,63,54
101903,Health,In Foster Care,In Foster Care,11,6,4,11,NA,NA,10,4,4
101903,Mathematics,Race/Ethnicity,Black or African American,390,276,255,390,276,255,390,276,255
101903,Mathematics,Race/Ethnicity,Hispanic/Latino,1200,924,879,1200,924,879,1200,925,879
101903,Mathematics,Race/Ethnicity,Other,170,118,95,170,118,95,170,119,95
101903,Mathematics,Race/Ethnicity,White,77,56,56,77,56,56,77,56,55
101903,Mathematics,Homeless,Homeless,99,66,36,99,66,36,98,67,35
101903,Mathematics,In Foster Care,In Foster Care,11,6,5,11,NA,NA,11,5,4
101907,Reading,Race/Ethnicity,Black or African American,1001,750,658,1001,750,658,1001,750,658
101907,Reading,Race/Ethnicity,Hispanic/Latino,2429,2018,1831,2429,2018,1831,2429,2016,1832
101907,Reading,Race/Ethnicity,Other,716,579,551,716,579,551,717,579,550
101907,Reading,Race/Ethnicity,White,364,304,276,364,304,276,365,305,277
101907,Reading,Homeless,Homeless,55,26,26,55,26,26,55,27,27
101907,Reading,In Foster Care,In Foster Care,51,32,13,51,32,13,51,32,14
101907,Writing,Race/Ethnicity,Black or African American,1001,728,641,1001,728,641,1001,728,641
101907,Writing,Race/Ethnicity,Hispanic/Latino,2429,1904,1723,2429,1904,1723,2427,1904,1722
101907,Writing,Race/Ethnicity,Other,716,555,528,716,555,528,715,555,528
101907,Writing,Race/Ethnicity,White,364,299,268,364,299,268,363,300,267
101907,Writing,Homeless,Homeless,55,24,24,55,24,24,54,24,24
101907,Writing,In Foster Care,In Foster Care,51,31,12,51,31,12,52,33,13
101907,Health,Race/Ethnicity,Black or African American,1001,728,593,1001,728,593,1001,730,591
101907,Health,Race/Ethnicity,Hispanic/Latino,2429,1905,1727,2429,1905,1727,2430,1906,1727
101907,Health,Race/Ethnicity,Other,716,560,524,716,560,524,716,561,525
101907,Health,Race/Ethnicity,White,364,297,263,364,297,263,362,298,262
101907,Health,Homeless,Homeless,55,23,23,55,23,23,56,22,21
101907,Health,In Foster Care,In Foster Care,51,30,23,51,30,23,50,28,25
101907,Mathematics,Race/Ethnicity,Black or African American,1001,747,679,1001,747,679,1001,747,680
101907,Mathematics,Race/Ethnicity,Hispanic/Latino,2429,2017,1861,2429,2017,1861,2427,2018,1859
101907,Mathematics,Race/Ethnicity,Other,716,569,543,716,569,543,715,569,544
101907,Mathematics,Race/Ethnicity,White,364,302,279,364,302,279,367,302,279
101907,Mathematics,Homeless,Homeless,55,26,26,55,26,26,53,26,26
101907,Mathematics,In Foster Care,In Foster Care,51,31,13,51,31,13,51,29,14
101910,Reading,Race/Ethnicity,Black or African American,103,23,17,103,23,17,104,21,16
101910,Reading,Race/Ethnicity,Hispanic/Latino,793,444,396,793,444,396,793,445,394
101910,Reading,Race/Ethnicity,Other,16,9,9,16,NA,NA,16,11,9
101910,Reading,Race/Ethnicity,White,26,16,7,26,NA,NA,26,14,6
101910,Reading,Homeless,Homeless,11,11,11,11,11,11,12,10,10
101910,Reading,In Foster Care,In Foster Care,5,2,2,NA,NA,NA,7,1,1
101910,Writing,Race/Ethnicity,Black or African American,103,67,61,103,67,61,103,67,60
101910,Writing,Race/Ethnicity,Hispanic/Latino,793,671,619,793,671,619,794,671,619
101910,Writing,Race/Ethnicity,Other,16,12,12,16,12,12,16,14,11
101910,Writing,Race/Ethnicity,White,26,19,12,26,19,12,28,19,12
101910,Writing,Homeless,Homeless,19,19,19,19,19,19,19,18,18
101910,Writing,In Foster Care,In Foster Care,5,3,3,NA,NA,NA,6,4,4
101910,Health,Race/Ethnicity,Black or African American,103,65,59,103,65,59,104,66,59
101910,Health,Race/Ethnicity,Hispanic/Latino,793,656,617,793,656,617,792,654,616
101910,Health,Race/Ethnicity,Other,16,12,12,16,12,12,16,11,11
101910,Health,Race/Ethnicity,White,26,19,12,26,19,12,24,18,12
101910,Health,Homeless,Homeless,20,20,19,20,20,19,21,19,19
101910,Health,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,4,4,2
101910,Mathematics,Race/Ethnicity,Black or African American,103,60,55,103,60,55,106,60,56
101910,Mathematics,Race/Ethnicity,Hispanic/Latino,793,609,572,793,609,572,794,609,572
101910,Mathematics,Race/Ethnicity,Other,16,11,11,16,11,11,16,9,9
101910,Mathematics,Race/Ethnicity,White,26,18,11,26,18,11,26,17,10
101910,Mathematics,Homeless,Homeless,18,18,18,18,18,18,18,16,16
101910,Mathematics,In Foster Care,In Foster Care,5,3,3,NA,NA,NA,4,2,2
101911,Reading,Race/Ethnicity,Black or African American,159,113,78,159,113,78,160,113,79
101911,Reading,Race/Ethnicity,Hispanic/Latino,566,478,390,566,478,390,563,478,391
101911,Reading,Race/Ethnicity,Other,33,26,22,33,26,22,32,27,22
101911,Reading,Race/Ethnicity,White,92,68,55,92,68,55,93,68,56
101911,Reading,Homeless,Homeless,21,11,11,21,11,11,21,9,9
101911,Reading,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,5,3,1
101911,Writing,Race/Ethnicity,Black or African American,159,114,98,159,114,98,159,115,98
101911,Writing,Race/Ethnicity,Hispanic/Latino,566,432,392,566,432,392,566,433,391
101911,Writing,Race/Ethnicity,Other,33,26,24,33,26,24,32,26,24
101911,Writing,Race/Ethnicity,White,92,67,59,92,67,59,92,68,59
101911,Writing,Homeless,Homeless,21,11,11,21,11,11,20,13,10
101911,Writing,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,4,4,2
101911,Health,Race/Ethnicity,Black or African American,159,113,97,159,113,97,158,114,96
101911,Health,Race/Ethnicity,Hispanic/Latino,566,448,421,566,448,421,565,449,421
101911,Health,Race/Ethnicity,Other,33,26,26,33,26,26,32,26,26
101911,Health,Race/Ethnicity,White,92,67,60,92,67,60,93,67,59
101911,Health,Homeless,Homeless,21,11,11,21,11,11,21,11,11
101911,Health,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,3,2,2
101911,Mathematics,Race/Ethnicity,Black or African American,159,113,89,159,113,89,160,114,91
101911,Mathematics,Race/Ethnicity,Hispanic/Latino,566,476,406,566,476,406,569,476,407
101911,Mathematics,Race/Ethnicity,Other,33,26,25,33,26,25,32,26,25
101911,Mathematics,Race/Ethnicity,White,92,68,61,92,68,61,92,69,60
101911,Mathematics,Homeless,Homeless,21,11,11,21,11,11,21,10,10
101911,Mathematics,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,5,4,2
101912,Reading,Race/Ethnicity,Black or African American,2273,1595,1416,2273,1595,1416,2273,1594,1415
101912,Reading,Race/Ethnicity,Hispanic/Latino,6011,4822,4385,6011,4822,4385,6011,4822,4386
101912,Reading,Race/Ethnicity,Other,617,458,422,617,458,422,615,458,420
101912,Reading,Race/Ethnicity,White,423,318,283,423,318,283,421,316,283
101912,Reading,Homeless,Homeless,680,468,416,680,468,416,680,470,415
101912,Reading,In Foster Care,In Foster Care,18,13,13,18,13,13,20,14,14
101912,Writing,Race/Ethnicity,Black or African American,2273,1598,1423,2273,1598,1423,2271,1598,1423
101912,Writing,Race/Ethnicity,Hispanic/Latino,6011,4809,4404,6011,4809,4404,6011,4808,4404
101912,Writing,Race/Ethnicity,Other,617,457,433,617,457,433,617,456,434
101912,Writing,Race/Ethnicity,White,423,317,297,423,317,297,422,315,298
101912,Writing,Homeless,Homeless,680,471,427,680,471,427,679,471,426
101912,Writing,In Foster Care,In Foster Care,18,12,12,18,12,12,19,12,12
101912,Health,Race/Ethnicity,Black or African American,2273,1592,1350,2273,1592,1350,2274,1592,1348
101912,Health,Race/Ethnicity,Hispanic/Latino,6011,4786,4385,6011,4786,4385,6013,4787,4385
101912,Health,Race/Ethnicity,Other,617,452,412,617,452,412,618,450,412
101912,Health,Race/Ethnicity,White,423,316,283,423,316,283,424,314,284
101912,Health,Homeless,Homeless,680,469,409,680,469,409,680,467,409
101912,Health,In Foster Care,In Foster Care,18,12,12,18,12,12,17,12,12
101912,Mathematics,Race/Ethnicity,Black or African American,2273,1593,1510,2273,1593,1510,2275,1595,1509
101912,Mathematics,Race/Ethnicity,Hispanic/Latino,6011,4822,4598,6011,4822,4598,6009,4823,4598
101912,Mathematics,Race/Ethnicity,Other,617,458,445,617,458,445,614,459,444
101912,Mathematics,Race/Ethnicity,White,423,317,301,423,317,301,423,318,301
101912,Mathematics,Homeless,Homeless,680,472,445,680,472,445,681,472,446
101912,Mathematics,In Foster Care,In Foster Care,18,13,13,18,13,13,18,12,12
101913,Reading,Race/Ethnicity,Black or African American,396,312,264,396,312,264,396,312,266
101913,Reading,Race/Ethnicity,Hispanic/Latino,607,531,458,607,531,458,605,530,458
101913,Reading,Race/Ethnicity,Other,94,79,68,94,79,68,93,79,69
101913,Reading,Race/Ethnicity,White,78,69,54,78,69,54,77,70,54
101913,Reading,Homeless,Homeless,50,34,25,50,34,25,50,35,23
101913,Reading,In Foster Care,In Foster Care,19,9,3,19,NA,NA,20,10,5
101913,Writing,Race/Ethnicity,Black or African American,396,283,256,396,283,256,397,284,256
101913,Writing,Race/Ethnicity,Hispanic/Latino,607,502,446,607,502,446,606,502,447
101913,Writing,Race/Ethnicity,Other,94,75,73,94,75,73,94,75,72
101913,Writing,Race/Ethnicity,White,78,64,56,78,64,56,77,63,55
101913,Writing,Homeless,Homeless,50,32,22,50,32,22,50,30,23
101913,Writing,In Foster Care,In Foster Care,19,9,3,19,NA,NA,20,9,3
101913,Health,Race/Ethnicity,Black or African American,396,303,267,396,303,267,396,304,267
101913,Health,Race/Ethnicity,Hispanic/Latino,607,531,482,607,531,482,607,532,482
101913,Health,Race/Ethnicity,Other,94,80,70,94,80,70,93,79,70
101913,Health,Race/Ethnicity,White,78,68,59,78,68,59,80,67,58
101913,Health,Homeless,Homeless,50,32,23,50,32,23,50,31,23
101913,Health,In Foster Care,In Foster Care,19,9,3,19,NA,NA,19,8,3
101913,Mathematics,Race/Ethnicity,Black or African American,396,311,279,396,311,279,395,310,280
101913,Mathematics,Race/Ethnicity,Hispanic/Latino,607,525,479,607,525,479,608,526,479
101913,Mathematics,Race/Ethnicity,Other,94,79,76,94,79,76,94,77,76
101913,Mathematics,Race/Ethnicity,White,78,68,63,78,68,63,78,65,64
101913,Mathematics,Homeless,Homeless,50,34,25,50,34,25,51,34,25
101913,Mathematics,In Foster Care,In Foster Care,19,9,3,19,NA,NA,21,10,2
101914,Reading,Race/Ethnicity,Black or African American,532,406,344,532,406,344,532,406,344
101914,Reading,Race/Ethnicity,Hispanic/Latino,1232,1071,910,1232,1071,910,1230,1069,910
101914,Reading,Race/Ethnicity,Other,741,637,596,741,637,596,740,638,595
101914,Reading,Race/Ethnicity,White,277,236,205,277,236,205,277,235,205
101914,Reading,Homeless,Homeless,27,19,19,27,19,19,26,19,19
101914,Reading,In Foster Care,In Foster Care,23,14,8,23,14,NA,23,15,8
101914,Writing,Race/Ethnicity,Black or African American,532,396,350,532,396,350,533,396,349
101914,Writing,Race/Ethnicity,Hispanic/Latino,1232,1014,904,1232,1014,904,1231,1013,905
101914,Writing,Race/Ethnicity,Other,741,631,587,741,631,587,740,631,587
101914,Writing,Race/Ethnicity,White,277,227,215,277,227,215,277,227,213
101914,Writing,Homeless,Homeless,27,18,18,27,18,18,28,18,17
101914,Writing,In Foster Care,In Foster Care,23,14,8,23,14,NA,24,13,8
101914,Health,Race/Ethnicity,Black or African American,532,403,313,532,403,313,531,402,313
101914,Health,Race/Ethnicity,Hispanic/Latino,1232,1017,922,1232,1017,922,1231,1018,921
101914,Health,Race/Ethnicity,Other,741,633,583,741,633,583,740,633,582
101914,Health,Race/Ethnicity,White,277,229,207,277,229,207,277,229,205
101914,Health,Homeless,Homeless,27,18,18,27,18,18,27,18,18
101914,Health,In Foster Care,In Foster Care,23,14,7,23,14,NA,23,14,6
101914,Mathematics,Race/Ethnicity,Black or African American,532,404,372,532,404,372,533,404,373
101914,Mathematics,Race/Ethnicity,Hispanic/Latino,1232,1072,984,1232,1072,984,1235,1070,984
101914,Mathematics,Race/Ethnicity,Other,741,634,612,741,634,612,742,635,612
101914,Mathematics,Race/Ethnicity,White,277,235,225,277,235,225,278,237,224
101914,Mathematics,Homeless,Homeless,27,18,18,27,18,18,26,18,18
101914,Mathematics,In Foster Care,In Foster Care,23,14,8,23,14,NA,23,15,7
101915,Reading,Race/Ethnicity,Black or African American,335,233,185,335,233,185,337,231,184
101915,Reading,Race/Ethnicity,Hispanic/Latino,977,799,656,977,799,656,979,799,657
101915,Reading,Race/Ethnicity,Other,195,157,140,195,157,140,194,157,138
101915,Reading,Race/Ethnicity,White,135,100,84,135,100,84,134,100,84
101915,Reading,Homeless,Homeless,23,11,11,23,11,11,22,12,10
101915,Reading,In Foster Care,In Foster Care,23,10,4,23,10,NA,22,10,6
101915,Writing,Race/Ethnicity,Black or African American,335,233,187,335,233,187,336,232,185
101915,Writing,Race/Ethnicity,Hispanic/Latino,977,793,664,977,793,664,979,793,664
101915,Writing,Race/Ethnicity,Other,195,158,145,195,158,145,194,159,146
101915,Writing,Race/Ethnicity,White,135,100,91,135,100,91,134,100,92
101915,Writing,Homeless,Homeless,23,11,11,23,11,11,23,13,13
101915,Writing,In Foster Care,In Foster Care,23,10,4,23,10,NA,21,11,5
101915,Health,Race/Ethnicity,Black or African American,335,227,182,335,227,182,337,227,182
101915,Health,Race/Ethnicity,Hispanic/Latino,977,796,707,977,796,707,977,796,708
101915,Health,Race/Ethnicity,Other,195,152,137,195,152,137,193,151,136
101915,Health,Race/Ethnicity,White,135,98,89,135,98,89,135,98,89
101915,Health,Homeless,Homeless,23,11,11,23,11,11,25,11,10
101915,Health,In Foster Care,In Foster Care,23,10,4,23,10,NA,23,8,4
101915,Mathematics,Race/Ethnicity,Black or African American,335,232,199,335,232,199,333,233,199
101915,Mathematics,Race/Ethnicity,Hispanic/Latino,977,792,662,977,792,662,976,792,660
101915,Mathematics,Race/Ethnicity,Other,195,157,148,195,157,148,196,157,149
101915,Mathematics,Race/Ethnicity,White,135,100,89,135,100,89,137,101,90
101915,Mathematics,Homeless,Homeless,23,11,11,23,11,11,25,11,11
101915,Mathematics,In Foster Care,In Foster Care,23,10,4,23,10,NA,22,12,6
101916,Reading,Race/Ethnicity,Black or African American,17,13,13,NA,NA,13,17,13,13
101916,Reading,Race/Ethnicity,Hispanic/Latino,148,122,106,148,122,106,147,124,106
101916,Reading,Race/Ethnicity,Other,8,7,7,NA,NA,NA,5,5,5
101916,Reading,Race/Ethnicity,White,31,22,7,31,22,NA,32,23,7
101916,Reading,Homeless,Homeless,13,7,4,13,NA,NA,14,5,5
101916,Reading,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,2,2,2
101916,Writing,Race/Ethnicity,Black or African American,17,13,13,NA,NA,13,18,14,14
101916,Writing,Race/Ethnicity,Hispanic/Latino,148,125,112,148,125,112,147,124,113
101916,Writing,Race/Ethnicity,Other,8,7,7,NA,NA,NA,8,7,7
101916,Writing,Race/Ethnicity,White,31,25,8,31,25,NA,31,27,10
101916,Writing,Homeless,Homeless,13,8,4,13,NA,NA,13,7,2
101916,Writing,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,1,1,1
101916,Health,Race/Ethnicity,Black or African American,17,13,13,NA,NA,13,17,13,13
101916,Health,Race/Ethnicity,Hispanic/Latino,148,125,107,148,125,107,147,125,107
101916,Health,Race/Ethnicity,Other,8,7,7,NA,NA,NA,7,7,6
101916,Health,Race/Ethnicity,White,31,25,10,31,25,NA,29,24,8
101916,Health,Homeless,Homeless,13,8,4,13,NA,NA,14,7,0
101916,Health,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,1,1,1
101916,Mathematics,Race/Ethnicity,Black or African American,17,13,13,NA,NA,NA,16,13,12
101916,Mathematics,Race/Ethnicity,Hispanic/Latino,148,124,105,148,124,105,148,122,105
101916,Mathematics,Race/Ethnicity,Other,8,6,6,NA,NA,NA,8,7,4
101916,Mathematics,Race/Ethnicity,White,31,24,14,31,24,14,31,22,12
101916,Mathematics,Homeless,Homeless,13,8,8,13,NA,NA,13,7,7
101916,Mathematics,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,2,1,1
101917,Reading,Race/Ethnicity,Black or African American,212,150,132,212,150,132,211,149,132
101917,Reading,Race/Ethnicity,Hispanic/Latino,1732,1432,1252,1732,1432,1252,1732,1434,1253
101917,Reading,Race/Ethnicity,Other,89,77,71,89,77,71,89,77,70
101917,Reading,Race/Ethnicity,White,126,97,85,126,97,85,125,96,86
101917,Reading,Homeless,Homeless,45,15,15,45,15,15,43,17,15
101917,Reading,In Foster Care,In Foster Care,13,7,6,13,NA,NA,13,7,5
101917,Writing,Race/Ethnicity,Black or African American,212,132,118,212,132,118,212,132,119
101917,Writing,Race/Ethnicity,Hispanic/Latino,1732,1338,1234,1732,1338,1234,1732,1340,1235
101917,Writing,Race/Ethnicity,Other,89,71,71,89,71,71,88,70,70
101917,Writing,Race/Ethnicity,White,126,85,77,126,85,77,125,86,77
101917,Writing,Homeless,Homeless,45,11,11,45,11,11,45,11,10
101917,Writing,In Foster Care,In Foster Care,13,7,6,13,NA,NA,12,8,6
101917,Health,Race/Ethnicity,Black or African American,212,145,121,212,145,121,211,145,122
101917,Health,Race/Ethnicity,Hispanic/Latino,1732,1399,1273,1732,1399,1273,1733,1399,1273
101917,Health,Race/Ethnicity,Other,89,75,75,89,75,75,89,75,75
101917,Health,Race/Ethnicity,White,126,93,83,126,93,83,126,94,84
101917,Health,Homeless,Homeless,45,12,12,45,12,12,44,11,11
101917,Health,In Foster Care,In Foster Care,13,7,5,13,NA,NA,13,8,3
101917,Mathematics,Race/Ethnicity,Black or African American,212,150,143,212,150,143,213,149,143
101917,Mathematics,Race/Ethnicity,Hispanic/Latino,1732,1423,1327,1732,1423,1327,1732,1422,1325
101917,Mathematics,Race/Ethnicity,Other,89,75,75,89,75,75,90,76,73
101917,Mathematics,Race/Ethnicity,White,126,97,76,126,97,76,127,97,77
101917,Mathematics,Homeless,Homeless,45,15,15,45,15,15,44,15,15
101917,Mathematics,In Foster Care,In Foster Care,13,7,6,13,NA,NA,14,7,7
101919,Reading,Race/Ethnicity,Black or African American,750,531,453,750,531,453,752,530,452
101919,Reading,Race/Ethnicity,Hispanic/Latino,1152,899,823,1152,899,823,1152,897,822
101919,Reading,Race/Ethnicity,Other,119,89,84,119,89,84,121,89,81
101919,Reading,Race/Ethnicity,White,95,73,68,95,73,68,97,72,68
101919,Reading,Homeless,Homeless,15,9,9,15,NA,NA,14,9,8
101919,Reading,In Foster Care,In Foster Care,10,5,5,10,NA,NA,10,5,5
101919,Writing,Race/Ethnicity,Black or African American,750,532,478,750,532,478,751,532,479
101919,Writing,Race/Ethnicity,Hispanic/Latino,1152,884,816,1152,884,816,1150,886,816
101919,Writing,Race/Ethnicity,Other,119,88,85,119,88,85,119,87,85
101919,Writing,Race/Ethnicity,White,95,73,64,95,73,64,95,72,63
101919,Writing,Homeless,Homeless,15,10,10,15,10,10,14,10,10
101919,Writing,In Foster Care,In Foster Care,10,5,5,10,NA,NA,11,4,4
101919,Health,Race/Ethnicity,Black or African American,750,529,468,750,529,468,751,530,467
101919,Health,Race/Ethnicity,Hispanic/Latino,1152,883,834,1152,883,834,1152,883,833
101919,Health,Race/Ethnicity,Other,119,88,83,119,88,83,119,89,82
101919,Health,Race/Ethnicity,White,95,72,63,95,72,63,96,70,63
101919,Health,Homeless,Homeless,15,10,10,15,10,10,15,9,6
101919,Health,In Foster Care,In Foster Care,10,5,5,10,NA,NA,10,4,4
101919,Mathematics,Race/Ethnicity,Black or African American,750,530,475,750,530,475,749,530,474
101919,Mathematics,Race/Ethnicity,Hispanic/Latino,1152,902,849,1152,902,849,1152,901,849
101919,Mathematics,Race/Ethnicity,Other,119,89,86,119,89,86,121,90,85
101919,Mathematics,Race/Ethnicity,White,95,73,67,95,73,67,95,72,67
101919,Mathematics,Homeless,Homeless,15,9,9,15,NA,NA,15,9,9
101919,Mathematics,In Foster Care,In Foster Care,10,5,5,10,NA,NA,10,5,3
101920,Reading,Race/Ethnicity,Black or African American,103,70,60,103,70,60,104,72,60
101920,Reading,Race/Ethnicity,Hispanic/Latino,864,679,647,864,679,647,864,680,646
101920,Reading,Race/Ethnicity,Other,112,88,84,112,88,84,112,88,86
101920,Reading,Race/Ethnicity,White,221,192,184,221,192,184,221,192,183
101920,Reading,Homeless,Homeless,41,18,18,41,18,18,40,17,17
101920,Reading,In Foster Care,In Foster Care,6,4,4,NA,NA,NA,6,5,3
101920,Writing,Race/Ethnicity,Black or African American,103,70,58,103,70,58,106,71,59
101920,Writing,Race/Ethnicity,Hispanic/Latino,864,679,638,864,679,638,863,679,637
101920,Writing,Race/Ethnicity,Other,112,88,84,112,88,84,112,88,83
101920,Writing,Race/Ethnicity,White,221,192,182,221,192,182,219,194,181
