DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
094901,Writing,Race/Ethnicity,Other,11,10,10,NA,NA,NA,11,11,9
094901,Writing,Race/Ethnicity,White,57,45,25,57,45,25,55,43,25
094901,Writing,Homeless,Homeless,9,5,5,NA,NA,NA,9,6,3
094901,Writing,In Foster Care,In Foster Care,4,3,2,NA,NA,NA,4,3,2
094901,Health,Race/Ethnicity,Black or African American,9,8,8,NA,NA,NA,10,6,6
094901,Health,Race/Ethnicity,Hispanic/Latino,276,225,209,276,225,209,275,224,208
094901,Health,Race/Ethnicity,Other,11,10,10,NA,NA,NA,11,10,10
094901,Health,Race/Ethnicity,White,57,45,24,57,45,24,55,45,24
094901,Health,Homeless,Homeless,9,5,5,NA,NA,NA,9,5,4
094901,Health,In Foster Care,In Foster Care,4,3,2,NA,NA,NA,4,3,3
094901,Mathematics,Race/Ethnicity,Black or African American,9,8,8,NA,NA,NA,10,10,9
094901,Mathematics,Race/Ethnicity,Hispanic/Latino,276,235,221,276,235,221,275,237,220
094901,Mathematics,Race/Ethnicity,Other,11,11,11,NA,NA,NA,11,9,9
094901,Mathematics,Race/Ethnicity,White,57,47,26,57,47,26,55,48,28
094901,Mathematics,Homeless,Homeless,9,5,5,NA,NA,NA,9,5,5
094901,Mathematics,In Foster Care,In Foster Care,4,3,3,NA,NA,NA,4,4,4
094902,Reading,Race/Ethnicity,Black or African American,64,50,41,64,50,41,66,48,42
094902,Reading,Race/Ethnicity,Hispanic/Latino,204,171,138,204,171,138,202,171,139
094902,Reading,Race/Ethnicity,Other,37,35,30,37,35,30,37,36,29
094902,Reading,Race/Ethnicity,White,88,68,56,88,68,56,88,66,56
094902,Reading,Homeless,Homeless,9,7,7,NA,NA,NA,9,7,7
094902,Reading,In Foster Care,In Foster Care,7,3,2,NA,NA,NA,7,3,3
094902,Writing,Race/Ethnicity,Black or African American,64,50,40,64,50,40,66,48,40
094902,Writing,Race/Ethnicity,Hispanic/Latino,204,156,135,204,156,135,202,156,136
094902,Writing,Race/Ethnicity,Other,37,35,35,37,35,35,37,36,35
094902,Writing,Race/Ethnicity,White,88,67,61,88,67,61,88,68,61
094902,Writing,Homeless,Homeless,9,7,7,NA,NA,NA,9,7,7
094902,Writing,In Foster Care,In Foster Care,7,3,2,NA,NA,NA,7,2,1
094902,Health,Race/Ethnicity,Black or African American,64,50,44,64,50,44,66,50,45
094902,Health,Race/Ethnicity,Hispanic/Latino,204,158,143,204,158,143,202,158,142
094902,Health,Race/Ethnicity,Other,37,35,31,37,35,31,37,36,30
094902,Health,Race/Ethnicity,White,88,67,61,88,67,61,88,66,59
094902,Health,Homeless,Homeless,9,6,6,NA,NA,NA,9,5,4
094902,Health,In Foster Care,In Foster Care,7,3,2,NA,NA,NA,7,2,2
094902,Mathematics,Race/Ethnicity,Black or African American,64,50,42,64,50,42,66,49,43
094902,Mathematics,Race/Ethnicity,Hispanic/Latino,204,170,152,204,170,152,202,168,154
094902,Mathematics,Race/Ethnicity,Other,37,35,35,37,35,35,37,34,34
094902,Mathematics,Race/Ethnicity,White,88,67,66,88,67,66,88,66,66
094902,Mathematics,Homeless,Homeless,9,7,7,NA,NA,NA,9,8,7
094902,Mathematics,In Foster Care,In Foster Care,7,3,3,NA,NA,NA,7,2,2
101902,Reading,Race/Ethnicity,Black or African American,661,467,414,661,467,414,661,467,414
101902,Reading,Race/Ethnicity,Hispanic/Latino,2245,1882,1758,2245,1882,1758,2246,1883,1758
101902,Reading,Race/Ethnicity,Other,88,65,62,88,65,62,87,64,62
101902,Reading,Race/Ethnicity,White,66,46,45,66,46,45,65,47,46
101902,Reading,Homeless,Homeless,31,14,14,31,14,14,33,16,15
101902,Reading,In Foster Care,In Foster Care,18,9,9,18,NA,NA,16,10,9
101902,Writing,Race/Ethnicity,Black or African American,661,442,407,661,442,407,661,442,407
101902,Writing,Race/Ethnicity,Hispanic/Latino,2245,1845,1746,2245,1845,1746,2246,1845,1747
101902,Writing,Race/Ethnicity,Other,88,53,51,88,53,51,87,53,51
101902,Writing,Race/Ethnicity,White,66,43,39,66,43,39,65,41,38
101902,Writing,Homeless,Homeless,31,12,12,31,12,12,33,13,13
101902,Writing,In Foster Care,In Foster Care,18,8,8,18,NA,NA,16,9,7
101902,Health,Race/Ethnicity,Black or African American,661,443,396,661,443,396,661,443,396
101902,Health,Race/Ethnicity,Hispanic/Latino,2245,1843,1755,2245,1843,1755,2246,1842,1754
101902,Health,Race/Ethnicity,Other,88,63,54,88,63,54,87,60,53
101902,Health,Race/Ethnicity,White,66,44,41,66,44,41,65,45,42
101902,Health,Homeless,Homeless,31,12,12,31,12,12,33,10,10
101902,Health,In Foster Care,In Foster Care,18,8,8,18,NA,NA,16,7,7
101902,Mathematics,Race/Ethnicity,Black or African American,661,470,455,661,470,455,661,470,453
101902,Mathematics,Race/Ethnicity,Hispanic/Latino,2245,1876,1821,2245,1876,1821,2246,1876,1820
101902,Mathematics,Race/Ethnicity,Other,88,67,63,88,67,63,87,66,62
101902,Mathematics,Race/Ethnicity,White,66,45,45,66,45,45,65,44,44
101902,Mathematics,Homeless,Homeless,31,13,13,31,13,13,33,15,13
101902,Mathematics,In Foster Care,In Foster Care,18,9,9,18,NA,NA,16,10,8
101903,Reading,Race/Ethnicity,Black or African American,390,280,239,390,280,239,391,278,240
101903,Reading,Race/Ethnicity,Hispanic/Latino,1200,929,807,1200,929,807,1199,929,807
101903,Reading,Race/Ethnicity,Other,170,119,108,170,119,108,172,119,108
101903,Reading,Race/Ethnicity,White,77,57,46,77,57,46,77,56,47
101903,Reading,Homeless,Homeless,99,66,49,99,66,49,97,66,50
101903,Reading,In Foster Care,In Foster Care,11,6,5,11,NA,NA,11,6,5
101903,Writing,Race/Ethnicity,Black or African American,390,277,248,390,277,248,391,278,248
101903,Writing,Race/Ethnicity,Hispanic/Latino,1200,933,831,1200,933,831,1199,933,831
101903,Writing,Race/Ethnicity,Other,170,118,105,170,118,105,172,118,106
101903,Writing,Race/Ethnicity,White,77,56,50,77,56,50,77,55,51
101903,Writing,Homeless,Homeless,99,63,54,99,63,54,97,64,54
101903,Writing,In Foster Care,In Foster Care,11,6,5,11,NA,NA,11,5,5
101903,Health,Race/Ethnicity,Black or African American,390,276,247,390,276,247,391,275,245
101903,Health,Race/Ethnicity,Hispanic/Latino,1200,930,862,1200,930,862,1199,929,862
101903,Health,Race/Ethnicity,Other,170,118,90,170,118,90,172,118,89
101903,Health,Race/Ethnicity,White,77,56,56,77,56,56,77,54,54
101903,Health,Homeless,Homeless,99,62,56,99,62,56,97,62,55
101903,Health,In Foster Care,In Foster Care,11,6,4,11,NA,NA,11,8,5
101903,Mathematics,Race/Ethnicity,Black or African American,390,276,255,390,276,255,391,275,254
101903,Mathematics,Race/Ethnicity,Hispanic/Latino,1200,924,879,1200,924,879,1199,923,880
101903,Mathematics,Race/Ethnicity,Other,170,118,95,170,118,95,172,119,95
101903,Mathematics,Race/Ethnicity,White,77,56,56,77,56,56,77,56,56
101903,Mathematics,Homeless,Homeless,99,66,36,99,66,36,97,65,38
101903,Mathematics,In Foster Care,In Foster Care,11,6,5,11,NA,NA,11,6,4
101907,Reading,Race/Ethnicity,Black or African American,1001,750,658,1001,750,658,1002,749,658
101907,Reading,Race/Ethnicity,Hispanic/Latino,2429,2018,1831,2429,2018,1831,2428,2019,1829
101907,Reading,Race/Ethnicity,Other,716,579,551,716,579,551,716,578,551
101907,Reading,Race/Ethnicity,White,364,304,276,364,304,276,365,303,276
101907,Reading,Homeless,Homeless,55,26,26,55,26,26,56,26,26
101907,Reading,In Foster Care,In Foster Care,51,32,13,51,32,13,51,31,14
101907,Writing,Race/Ethnicity,Black or African American,1001,728,641,1001,728,641,1002,727,640
101907,Writing,Race/Ethnicity,Hispanic/Latino,2429,1904,1723,2429,1904,1723,2428,1904,1723
101907,Writing,Race/Ethnicity,Other,716,555,528,716,555,528,716,556,528
101907,Writing,Race/Ethnicity,White,364,299,268,364,299,268,365,299,268
101907,Writing,Homeless,Homeless,55,24,24,55,24,24,56,22,22
101907,Writing,In Foster Care,In Foster Care,51,31,12,51,31,12,51,31,12
101907,Health,Race/Ethnicity,Black or African American,1001,728,593,1001,728,593,1002,728,594
101907,Health,Race/Ethnicity,Hispanic/Latino,2429,1905,1727,2429,1905,1727,2428,1905,1728
101907,Health,Race/Ethnicity,Other,716,560,524,716,560,524,716,559,523
101907,Health,Race/Ethnicity,White,364,297,263,364,297,263,365,297,265
101907,Health,Homeless,Homeless,55,23,23,55,23,23,56,23,22
101907,Health,In Foster Care,In Foster Care,51,30,23,51,30,23,51,31,23
101907,Mathematics,Race/Ethnicity,Black or African American,1001,747,679,1001,747,679,1002,747,680
101907,Mathematics,Race/Ethnicity,Hispanic/Latino,2429,2017,1861,2429,2017,1861,2428,2016,1862
101907,Mathematics,Race/Ethnicity,Other,716,569,543,716,569,543,716,571,544
101907,Mathematics,Race/Ethnicity,White,364,302,279,364,302,279,365,302,280
101907,Mathematics,Homeless,Homeless,55,26,26,55,26,26,56,25,25
101907,Mathematics,In Foster Care,In Foster Care,51,31,13,51,31,13,51,32,13
101910,Reading,Race/Ethnicity,Black or African American,103,23,17,103,23,17,104,22,18
101910,Reading,Race/Ethnicity,Hispanic/Latino,793,444,396,793,444,396,793,443,395
101910,Reading,Race/Ethnicity,Other,16,9,9,16,NA,NA,16,9,9
101910,Reading,Race/Ethnicity,White,26,16,7,26,NA,NA,24,16,5
101910,Reading,Homeless,Homeless,11,11,11,11,11,11,11,11,11
101910,Reading,In Foster Care,In Foster Care,5,2,2,NA,NA,NA,6,5,2
101910,Writing,Race/Ethnicity,Black or African American,103,67,61,103,67,61,104,69,62
101910,Writing,Race/Ethnicity,Hispanic/Latino,793,671,619,793,671,619,793,672,620
101910,Writing,Race/Ethnicity,Other,16,12,12,16,12,12,16,12,12
101910,Writing,Race/Ethnicity,White,26,19,12,26,19,12,24,19,11
101910,Writing,Homeless,Homeless,19,19,19,19,19,19,11,19,18
101910,Writing,In Foster Care,In Foster Care,5,3,3,NA,NA,NA,6,2,2
101910,Health,Race/Ethnicity,Black or African American,103,65,59,103,65,59,104,66,59
101910,Health,Race/Ethnicity,Hispanic/Latino,793,656,617,793,656,617,793,657,618
101910,Health,Race/Ethnicity,Other,16,12,12,16,12,12,16,12,11
101910,Health,Race/Ethnicity,White,26,19,12,26,19,12,24,18,13
101910,Health,Homeless,Homeless,20,20,19,20,20,19,11,19,19
101910,Health,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,6,2,1
101910,Mathematics,Race/Ethnicity,Black or African American,103,60,55,103,60,55,104,60,55
101910,Mathematics,Race/Ethnicity,Hispanic/Latino,793,609,572,793,609,572,793,608,573
101910,Mathematics,Race/Ethnicity,Other,16,11,11,16,11,11,16,12,12
101910,Mathematics,Race/Ethnicity,White,26,18,11,26,18,11,24,17,13
101910,Mathematics,Homeless,Homeless,18,18,18,18,18,18,11,17,17
101910,Mathematics,In Foster Care,In Foster Care,5,3,3,NA,NA,NA,6,3,2
101911,Reading,Race/Ethnicity,Black or African American,159,113,78,159,113,78,159,113,79
101911,Reading,Race/Ethnicity,Hispanic/Latino,566,478,390,566,478,390,566,478,389
101911,Reading,Race/Ethnicity,Other,33,26,22,33,26,22,33,25,22
101911,Reading,Race/Ethnicity,White,92,68,55,92,68,55,91,67,55
101911,Reading,Homeless,Homeless,21,11,11,21,11,11,20,11,11
101911,Reading,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,5,5,2
101911,Writing,Race/Ethnicity,Black or African American,159,114,98,159,114,98,159,113,100
101911,Writing,Race/Ethnicity,Hispanic/Latino,566,432,392,566,432,392,566,430,393
101911,Writing,Race/Ethnicity,Other,33,26,24,33,26,24,33,28,25
101911,Writing,Race/Ethnicity,White,92,67,59,92,67,59,91,65,61
101911,Writing,Homeless,Homeless,21,11,11,21,11,11,20,12,11
101911,Writing,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,5,4,1
101911,Health,Race/Ethnicity,Black or African American,159,113,97,159,113,97,159,114,97
101911,Health,Race/Ethnicity,Hispanic/Latino,566,448,421,566,448,421,566,448,418
101911,Health,Race/Ethnicity,Other,33,26,26,33,26,26,33,24,24
101911,Health,Race/Ethnicity,White,92,67,60,92,67,60,91,67,62
101911,Health,Homeless,Homeless,21,11,11,21,11,11,20,13,10
101911,Health,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,5,1,1
101911,Mathematics,Race/Ethnicity,Black or African American,159,113,89,159,113,89,159,112,89
101911,Mathematics,Race/Ethnicity,Hispanic/Latino,566,476,406,566,476,406,566,475,405
101911,Mathematics,Race/Ethnicity,Other,33,26,25,33,26,25,33,26,23
101911,Mathematics,Race/Ethnicity,White,92,68,61,92,68,61,91,68,62
101911,Mathematics,Homeless,Homeless,21,11,11,21,11,11,20,10,10
101911,Mathematics,In Foster Care,In Foster Care,5,3,2,NA,NA,NA,5,4,1
101912,Reading,Race/Ethnicity,Black or African American,2273,1595,1416,2273,1595,1416,2274,1595,1416
101912,Reading,Race/Ethnicity,Hispanic/Latino,6011,4822,4385,6011,4822,4385,6012,4822,4384
101912,Reading,Race/Ethnicity,Other,617,458,422,617,458,422,616,456,423
101912,Reading,Race/Ethnicity,White,423,318,283,423,318,283,421,318,283
101912,Reading,Homeless,Homeless,680,468,416,680,468,416,679,467,417
101912,Reading,In Foster Care,In Foster Care,18,13,13,18,13,13,22,13,13
101912,Writing,Race/Ethnicity,Black or African American,2273,1598,1423,2273,1598,1423,2274,1597,1423
101912,Writing,Race/Ethnicity,Hispanic/Latino,6011,4809,4404,6011,4809,4404,6012,4808,4402
101912,Writing,Race/Ethnicity,Other,617,457,433,617,457,433,616,456,434
101912,Writing,Race/Ethnicity,White,423,317,297,423,317,297,421,317,297
101912,Writing,Homeless,Homeless,680,471,427,680,471,427,679,471,426
101912,Writing,In Foster Care,In Foster Care,18,12,12,18,12,12,22,12,12
101912,Health,Race/Ethnicity,Black or African American,2273,1592,1350,2273,1592,1350,2274,1591,1351
101912,Health,Race/Ethnicity,Hispanic/Latino,6011,4786,4385,6011,4786,4385,6012,4787,4386
101912,Health,Race/Ethnicity,Other,617,452,412,617,452,412,616,452,412
101912,Health,Race/Ethnicity,White,423,316,283,423,316,283,421,316,283
101912,Health,Homeless,Homeless,680,469,409,680,469,409,679,469,406
101912,Health,In Foster Care,In Foster Care,18,12,12,18,12,12,22,11,11
101912,Mathematics,Race/Ethnicity,Black or African American,2273,1593,1510,2273,1593,1510,2274,1592,1507
101912,Mathematics,Race/Ethnicity,Hispanic/Latino,6011,4822,4598,6011,4822,4598,6012,4823,4599
101912,Mathematics,Race/Ethnicity,Other,617,458,445,617,458,445,616,459,445
101912,Mathematics,Race/Ethnicity,White,423,317,301,423,317,301,421,318,302
101912,Mathematics,Homeless,Homeless,680,472,445,680,472,445,679,472,445
101912,Mathematics,In Foster Care,In Foster Care,18,13,13,18,13,13,22,12,12
101913,Reading,Race/Ethnicity,Black or African American,396,312,264,396,312,264,396,312,264
101913,Reading,Race/Ethnicity,Hispanic/Latino,607,531,458,607,531,458,606,531,458
101913,Reading,Race/Ethnicity,Other,94,79,68,94,79,68,94,79,68
101913,Reading,Race/Ethnicity,White,78,69,54,78,69,54,79,71,53
101913,Reading,Homeless,Homeless,50,34,25,50,34,25,48,34,26
101913,Reading,In Foster Care,In Foster Care,19,9,3,19,NA,NA,19,9,4
101913,Writing,Race/Ethnicity,Black or African American,396,283,256,396,283,256,396,285,256
101913,Writing,Race/Ethnicity,Hispanic/Latino,607,502,446,607,502,446,606,502,445
101913,Writing,Race/Ethnicity,Other,94,75,73,94,75,73,94,76,72
101913,Writing,Race/Ethnicity,White,78,64,56,78,64,56,79,62,56
101913,Writing,Homeless,Homeless,50,32,22,50,32,22,48,32,21
101913,Writing,In Foster Care,In Foster Care,19,9,3,19,NA,NA,19,10,0
101913,Health,Race/Ethnicity,Black or African American,396,303,267,396,303,267,396,303,269
101913,Health,Race/Ethnicity,Hispanic/Latino,607,531,482,607,531,482,606,530,481
101913,Health,Race/Ethnicity,Other,94,80,70,94,80,70,94,80,70
101913,Health,Race/Ethnicity,White,78,68,59,78,68,59,79,68,60
101913,Health,Homeless,Homeless,50,32,23,50,32,23,48,32,23
101913,Health,In Foster Care,In Foster Care,19,9,3,19,NA,NA,19,10,3
101913,Mathematics,Race/Ethnicity,Black or African American,396,311,279,396,311,279,396,311,278
101913,Mathematics,Race/Ethnicity,Hispanic/Latino,607,525,479,607,525,479,606,526,479
101913,Mathematics,Race/Ethnicity,Other,94,79,76,94,79,76,94,79,77
101913,Mathematics,Race/Ethnicity,White,78,68,63,78,68,63,79,70,63
101913,Mathematics,Homeless,Homeless,50,34,25,50,34,25,48,35,26
101913,Mathematics,In Foster Care,In Foster Care,19,9,3,19,NA,NA,19,8,2
101914,Reading,Race/Ethnicity,Black or African American,532,406,344,532,406,344,533,405,344
101914,Reading,Race/Ethnicity,Hispanic/Latino,1232,1071,910,1232,1071,910,1234,1071,908
101914,Reading,Race/Ethnicity,Other,741,637,596,741,637,596,741,637,595
101914,Reading,Race/Ethnicity,White,277,236,205,277,236,205,278,235,206
101914,Reading,Homeless,Homeless,27,19,19,27,19,19,26,19,19
101914,Reading,In Foster Care,In Foster Care,23,14,8,23,14,NA,23,13,10
101914,Writing,Race/Ethnicity,Black or African American,532,396,350,532,396,350,533,396,349
101914,Writing,Race/Ethnicity,Hispanic/Latino,1232,1014,904,1232,1014,904,1234,1015,904
101914,Writing,Race/Ethnicity,Other,741,631,587,741,631,587,741,632,587
101914,Writing,Race/Ethnicity,White,277,227,215,277,227,215,278,227,215
101914,Writing,Homeless,Homeless,27,18,18,27,18,18,26,18,18
101914,Writing,In Foster Care,In Foster Care,23,14,8,23,14,NA,23,13,9
101914,Health,Race/Ethnicity,Black or African American,532,403,313,532,403,313,533,403,315
101914,Health,Race/Ethnicity,Hispanic/Latino,1232,1017,922,1232,1017,922,1234,1017,920
101914,Health,Race/Ethnicity,Other,741,633,583,741,633,583,741,632,582
101914,Health,Race/Ethnicity,White,277,229,207,277,229,207,278,229,207
101914,Health,Homeless,Homeless,27,18,18,27,18,18,26,18,18
101914,Health,In Foster Care,In Foster Care,23,14,7,23,14,NA,23,13,8
101914,Mathematics,Race/Ethnicity,Black or African American,532,404,372,532,404,372,533,403,371
101914,Mathematics,Race/Ethnicity,Hispanic/Latino,1232,1072,984,1232,1072,984,1234,1073,984
101914,Mathematics,Race/Ethnicity,Other,741,634,612,741,634,612,741,634,611
101914,Mathematics,Race/Ethnicity,White,277,235,225,277,235,225,278,236,224
101914,Mathematics,Homeless,Homeless,27,18,18,27,18,18,26,17,17
101914,Mathematics,In Foster Care,In Foster Care,23,14,8,23,14,NA,23,15,8
101915,Reading,Race/Ethnicity,Black or African American,335,233,185,335,233,185,335,233,185
101915,Reading,Race/Ethnicity,Hispanic/Latino,977,799,656,977,799,656,975,798,658
101915,Reading,Race/Ethnicity,Other,195,157,140,195,157,140,194,154,142
101915,Reading,Race/Ethnicity,White,135,100,84,135,100,84,133,100,83
101915,Reading,Homeless,Homeless,23,11,11,23,11,11,23,11,11
101915,Reading,In Foster Care,In Foster Care,23,10,4,23,10,NA,23,9,3
101915,Writing,Race/Ethnicity,Black or African American,335,233,187,335,233,187,335,233,188
101915,Writing,Race/Ethnicity,Hispanic/Latino,977,793,664,977,793,664,975,794,665
101915,Writing,Race/Ethnicity,Other,195,158,145,195,158,145,194,159,144
101915,Writing,Race/Ethnicity,White,135,100,91,135,100,91,133,101,91
101915,Writing,Homeless,Homeless,23,11,11,23,11,11,23,12,11
101915,Writing,In Foster Care,In Foster Care,23,10,4,23,10,NA,23,11,2
101915,Health,Race/Ethnicity,Black or African American,335,227,182,335,227,182,335,227,183
101915,Health,Race/Ethnicity,Hispanic/Latino,977,796,707,977,796,707,975,795,707
101915,Health,Race/Ethnicity,Other,195,152,137,195,152,137,194,150,137
101915,Health,Race/Ethnicity,White,135,98,89,135,98,89,133,98,90
101915,Health,Homeless,Homeless,23,11,11,23,11,11,23,11,11
101915,Health,In Foster Care,In Foster Care,23,10,4,23,10,NA,23,9,6
101915,Mathematics,Race/Ethnicity,Black or African American,335,232,199,335,232,199,335,232,200
101915,Mathematics,Race/Ethnicity,Hispanic/Latino,977,792,662,977,792,662,975,791,662
101915,Mathematics,Race/Ethnicity,Other,195,157,148,195,157,148,194,157,147
101915,Mathematics,Race/Ethnicity,White,135,100,89,135,100,89,133,100,89
101915,Mathematics,Homeless,Homeless,23,11,11,23,11,11,23,11,11
101915,Mathematics,In Foster Care,In Foster Care,23,10,4,23,10,NA,23,10,5
101916,Reading,Race/Ethnicity,Black or African American,17,13,13,NA,NA,13,16,12,12
101916,Reading,Race/Ethnicity,Hispanic/Latino,148,122,106,148,122,106,147,123,106
101916,Reading,Race/Ethnicity,Other,8,7,7,NA,NA,NA,9,7,7
101916,Reading,Race/Ethnicity,White,31,22,7,31,22,NA,31,22,7
101916,Reading,Homeless,Homeless,13,7,4,13,NA,NA,14,7,3
101916,Reading,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,1,1,0
101916,Writing,Race/Ethnicity,Black or African American,17,13,13,NA,NA,13,16,13,13
101916,Writing,Race/Ethnicity,Hispanic/Latino,148,125,112,148,125,112,147,124,112
101916,Writing,Race/Ethnicity,Other,8,7,7,NA,NA,NA,9,6,6
101916,Writing,Race/Ethnicity,White,31,25,8,31,25,NA,31,23,7
101916,Writing,Homeless,Homeless,13,8,4,13,NA,NA,14,8,4
101916,Writing,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,1,1,0
101916,Health,Race/Ethnicity,Black or African American,17,13,13,NA,NA,13,16,12,12
101916,Health,Race/Ethnicity,Hispanic/Latino,148,125,107,148,125,107,147,124,106
101916,Health,Race/Ethnicity,Other,8,7,7,NA,NA,NA,9,5,5
101916,Health,Race/Ethnicity,White,31,25,10,31,25,NA,31,26,11
101916,Health,Homeless,Homeless,13,8,4,13,NA,NA,14,9,4
101916,Health,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,1,1,0
101916,Mathematics,Race/Ethnicity,Black or African American,17,13,13,NA,NA,NA,16,14,13
101916,Mathematics,Race/Ethnicity,Hispanic/Latino,148,124,105,148,124,105,147,125,102
101916,Mathematics,Race/Ethnicity,Other,8,6,6,NA,NA,NA,9,5,5
101916,Mathematics,Race/Ethnicity,White,31,24,14,31,24,14,31,24,14
101916,Mathematics,Homeless,Homeless,13,8,8,13,NA,NA,14,9,7
101916,Mathematics,In Foster Care,In Foster Care,1,1,1,NA,NA,NA,1,1,1
101917,Reading,Race/Ethnicity,Black or African American,212,150,132,212,150,132,212,150,133
101917,Reading,Race/Ethnicity,Hispanic/Latino,1732,1432,1252,1732,1432,1252,1733,1432,1251
101917,Reading,Race/Ethnicity,Other,89,77,71,89,77,71,89,78,71
101917,Reading,Race/Ethnicity,White,126,97,85,126,97,85,126,98,87
101917,Reading,Homeless,Homeless,45,15,15,45,15,15,45,15,14
101917,Reading,In Foster Care,In Foster Care,13,7,6,13,NA,NA,12,7,7
101917,Writing,Race/Ethnicity,Black or African American,212,132,118,212,132,118,212,133,119
101917,Writing,Race/Ethnicity,Hispanic/Latino,1732,1338,1234,1732,1338,1234,1733,1337,1232
101917,Writing,Race/Ethnicity,Other,89,71,71,89,71,71,89,72,72
101917,Writing,Race/Ethnicity,White,126,85,77,126,85,77,126,84,77
101917,Writing,Homeless,Homeless,45,11,11,45,11,11,45,11,10
101917,Writing,In Foster Care,In Foster Care,13,7,6,13,NA,NA,12,5,5
101917,Health,Race/Ethnicity,Black or African American,212,145,121,212,145,121,212,145,122
101917,Health,Race/Ethnicity,Hispanic/Latino,1732,1399,1273,1732,1399,1273,1733,1398,1274
101917,Health,Race/Ethnicity,Other,89,75,75,89,75,75,89,75,75
101917,Health,Race/Ethnicity,White,126,93,83,126,93,83,126,92,84
101917,Health,Homeless,Homeless,45,12,12,45,12,12,45,11,11
101917,Health,In Foster Care,In Foster Care,13,7,5,13,NA,NA,12,7,5
101917,Mathematics,Race/Ethnicity,Black or African American,212,150,143,212,150,143,212,149,142
101917,Mathematics,Race/Ethnicity,Hispanic/Latino,1732,1423,1327,1732,1423,1327,1733,1422,1329
101917,Mathematics,Race/Ethnicity,Other,89,75,75,89,75,75,89,75,74
101917,Mathematics,Race/Ethnicity,White,126,97,76,126,97,76,126,96,78
101917,Mathematics,Homeless,Homeless,45,15,15,45,15,15,45,16,14
101917,Mathematics,In Foster Care,In Foster Care,13,7,6,13,NA,NA,12,8,5
101919,Reading,Race/Ethnicity,Black or African American,750,531,453,750,531,453,751,530,455
101919,Reading,Race/Ethnicity,Hispanic/Latino,1152,899,823,1152,899,823,1151,899,824
101919,Reading,Race/Ethnicity,Other,119,89,84,119,89,84,120,88,85
101919,Reading,Race/Ethnicity,White,95,73,68,95,73,68,93,74,68
101919,Reading,Homeless,Homeless,15,9,9,15,NA,NA,15,9,9
101919,Reading,In Foster Care,In Foster Care,10,5,5,10,NA,NA,9,4,4
101919,Writing,Race/Ethnicity,Black or African American,750,532,478,750,532,478,751,531,479
101919,Writing,Race/Ethnicity,Hispanic/Latino,1152,884,816,1152,884,816,1151,885,814
101919,Writing,Race/Ethnicity,Other,119,88,85,119,88,85,120,89,84
101919,Writing,Race/Ethnicity,White,95,73,64,95,73,64,93,72,65
101919,Writing,Homeless,Homeless,15,10,10,15,10,10,15,12,9
101919,Writing,In Foster Care,In Foster Care,10,5,5,10,NA,NA,9,5,3
101919,Health,Race/Ethnicity,Black or African American,750,529,468,750,529,468,751,530,469
101919,Health,Race/Ethnicity,Hispanic/Latino,1152,883,834,1152,883,834,1151,882,833
101919,Health,Race/Ethnicity,Other,119,88,83,119,88,83,120,88,83
101919,Health,Race/Ethnicity,White,95,72,63,95,72,63,93,73,62
101919,Health,Homeless,Homeless,15,10,10,15,10,10,15,9,9
101919,Health,In Foster Care,In Foster Care,10,5,5,10,NA,NA,9,6,6
101919,Mathematics,Race/Ethnicity,Black or African American,750,530,475,750,530,475,751,534,474
101919,Mathematics,Race/Ethnicity,Hispanic/Latino,1152,902,849,1152,902,849,1151,902,848
101919,Mathematics,Race/Ethnicity,Other,119,89,86,119,89,86,120,90,84
101919,Mathematics,Race/Ethnicity,White,95,73,67,95,73,67,93,70,66
101919,Mathematics,Homeless,Homeless,15,9,9,15,NA,NA,15,9,9
101919,Mathematics,In Foster Care,In Foster Care,10,5,5,10,NA,NA,9,3,3
101920,Reading,Race/Ethnicity,Black or African American,103,70,60,103,70,60,104,69,59
101920,Reading,Race/Ethnicity,Hispanic/Latino,864,679,647,864,679,647,864,683,646
101920,Reading,Race/Ethnicity,Other,112,88,84,112,88,84,111,89,82
101920,Reading,Race/Ethnicity,White,221,192,184,221,192,184,220,192,185
101920,Reading,Homeless,Homeless,41,18,18,41,18,18,43,16,16
101920,Reading,In Foster Care,In Foster Care,6,4,4,NA,NA,NA,7,1,1
101920,Writing,Race/Ethnicity,Black or African American,103,70,58,103,70,58,104,68,58
101920,Writing,Race/Ethnicity,Hispanic/Latino,864,679,638,864,679,638,864,679,640
101920,Writing,Race/Ethnicity,Other,112,88,84,112,88,84,111,90,83
101920,Writing,Race/Ethnicity,White,221,192,182,221,192,182,220,193,181
